URL,Title,Price,Rating,Processor,RAM,Memory Speed,Storage,GPU,GPU RAM Size
https://www.amazon.com/HP-Touchscreen-Microsoft-14-dq0080nr-Snowflake/dp/B0949TSZLL/ref=sr_1_67?dib=eyJ2IjoiMSJ9.YWw__CYYDagNHZ5o9sF0zpPtNMkVSN_cbHUUmHhN_AnNPyvowUTuc6W86hZzddcPNvm_4NmDF2EDnbS6sJ1DQaLuYsqg7POCwF4Dhtf0_4uf352dQzCyMGVpRKnN3pnd7zpqZ_x_UuGJbjar5ZfRawu_cFtB99RllQbFE6kVj2atq_RSdAynI0cofgufP7UZoQYFZq9s5j3I-eRD8FP4FTO4kbOYgktUuQKaKq5mMB8.gLSN1gK77MEAHCQGwSTZr8AL9sc2kxAegna98AJAdDg&dib_tag=se&keywords=gaming+laptops&qid=1723289896&sr=8-67,"HP 14 Laptop, Intel Celeron N4020, 4 GB RAM, 64 GB Storage, 14-inch HD Touchscreen, Windows 11 Home, Thin & Portable, 4K Graphics, One Year of Microsoft 365 (14-dq0080nr, Snowflake White)","HP 14 Laptop, Intel Celeron N4020, 4 GB RAM, 64 GB Storage, 14-inch HD Touchscreen, Windows 11 Home, Thin & Portable, 4K Graphics, One Year of Microsoft 365 (14-dq0080nr, Snowflake White)",4.1 out of 5 stars,2.8 GHz celeron_n4020,4 GB 4 GB DDR4,2400 MHz,Emmc,Intel UHD Graphics 600,4 GB
https://www.amazon.com/MSI-GF63-9RCX-615-i5-9300H/dp/B07TN4C9FY/ref=sr_1_64?dib=eyJ2IjoiMSJ9.w0P1RZVg7UFsiLvvQVIsGRDZpzgazrhuhPahFHHi1rSl0bOrTB1z1Fro-AtE3sUA8hqwL9z0Q7nvsEe8zGHEn27dsuuGIftW6N7Ywn3zDT8KSWGKG3F2vLJRvx7u3NNPu-LThS30mM7IB9N5pH4NFwUJ3JU-rFmUQNGoLxA1DGeDzYhacJtH2mdonmsxcQQSYWtiC02X0MCPpX3cbGAS2EDAdx70_W1zWfmG8ztpL1w.e74HfhMFdKLWONsw498NOxm6hk--O_ip5deVBSpj4c4&dib_tag=se&keywords=gaming+laptops&qid=1723289891&sr=8-64,"MSI GF63 Thin 9RCX -615 15.6"" Gaming Laptop, Intel Core i5-9300H, NVIDIA GTX 1050Ti, 8GB, 512GB NVMe SSD, Win10","MSI GF63 Thin 9RCX -615 15.6"" Gaming Laptop, Intel Core i5-9300H, NVIDIA GTX 1050Ti, 8GB, 512GB NVMe SSD, Win10",4.4 out of 5 stars,2.4 GHz apple_ci7,8 GB SO-DIMM,2666 MHz,512 GB SSD,NVIDIA GTX 1050Ti,4 GB
https://www.amazon.com/HP-Laptop-i5-1135G7-Anti-Glare-Lightweight/dp/B0BZ54PGG2/ref=sr_1_69?dib=eyJ2IjoiMSJ9.YWw__CYYDagNHZ5o9sF0zpPtNMkVSN_cbHUUmHhN_AnNPyvowUTuc6W86hZzddcPNvm_4NmDF2EDnbS6sJ1DQaLuYsqg7POCwF4Dhtf0_4uf352dQzCyMGVpRKnN3pnd7zpqZ_x_UuGJbjar5ZfRawu_cFtB99RllQbFE6kVj2atq_RSdAynI0cofgufP7UZoQYFZq9s5j3I-eRD8FP4FTO4kbOYgktUuQKaKq5mMB8.gLSN1gK77MEAHCQGwSTZr8AL9sc2kxAegna98AJAdDg&dib_tag=se&keywords=gaming+laptops&qid=1723289896&sr=8-69,"HP 15.6 inch Laptop, Intel Core i5-1135G7 Processor, 15.6"" FHD Anti-Glare LED Display, HDMI, Wi-Fi and Bluetooth, Lightweight Design, Fast Charge, Windows 11 Home (32GB RAM | 1TB SSD)","HP 15.6 inch Laptop, Intel Core i5-1135G7 Processor, 15.6"" FHD Anti-Glare LED Display, HDMI, Wi-Fi and Bluetooth, Lightweight Design, Fast Charge, Windows 11 Home (32GB RAM | 1TB SSD)",4.0 out of 5 stars,2.4 GHz core_i5,32 GB DDR4,2666 MHz,1 TB SSD,Intel,8 GB
https://www.amazon.com/HP-Touchscreen-i3-1115G4-i5-1035G4-Accessories/dp/B0BYYYFM54/ref=sr_1_66?dib=eyJ2IjoiMSJ9.w0P1RZVg7UFsiLvvQVIsGRDZpzgazrhuhPahFHHi1rSl0bOrTB1z1Fro-AtE3sUA8hqwL9z0Q7nvsEe8zGHEn27dsuuGIftW6N7Ywn3zDT8KSWGKG3F2vLJRvx7u3NNPu-LThS30mM7IB9N5pH4NFwUJ3JU-rFmUQNGoLxA1DGeDzYhacJtH2mdonmsxcQQSYWtiC02X0MCPpX3cbGAS2EDAdx70_W1zWfmG8ztpL1w.e74HfhMFdKLWONsw498NOxm6hk--O_ip5deVBSpj4c4&dib_tag=se&keywords=gaming+laptops&qid=1723289891&sr=8-66,"HP 15.6"" Touchscreen Newest Flagship HD Laptop, Intel i3-1115G4 up to 4.1GHz (Beat i5-1035G4), 16GB RAM, 1TB NVMe SSD, Fast Charge, Numpad, Bluetooth, Wi-Fi, HDMI, Win 11 Home S,w/GM Accessories","HP 15.6"" Touchscreen Newest Flagship HD Laptop, Intel i3-1115G4 up to 4.1GHz (Beat i5-1035G4), 16GB RAM, 1TB NVMe SSD, Fast Charge, Numpad, Bluetooth, Wi-Fi, HDMI, Win 11 Home S,w/GM Accessories",4.3 out of 5 stars,4.1 GHz core_i3_1115g4e,16 DDR4, ,1 TB SSD,Intel Iris Xe Graphics,16 GB
https://www.amazon.com/HP-Generation-i5-1235U-Graphics-17-cn2099nr/dp/B0BVBYQDLC/ref=sr_1_70?dib=eyJ2IjoiMSJ9.YWw__CYYDagNHZ5o9sF0zpPtNMkVSN_cbHUUmHhN_AnNPyvowUTuc6W86hZzddcPNvm_4NmDF2EDnbS6sJ1DQaLuYsqg7POCwF4Dhtf0_4uf352dQzCyMGVpRKnN3pnd7zpqZ_x_UuGJbjar5ZfRawu_cFtB99RllQbFE6kVj2atq_RSdAynI0cofgufP7UZoQYFZq9s5j3I-eRD8FP4FTO4kbOYgktUuQKaKq5mMB8.gLSN1gK77MEAHCQGwSTZr8AL9sc2kxAegna98AJAdDg&dib_tag=se&keywords=gaming+laptops&qid=1723289896&sr=8-70,"HP 17 inch Laptop, HD+ Display, 12th Generation Intel Core i5-1235U, 8 GB RAM, 512 GB SSD, Intel Iris Xe Graphics, Windows 11 Home, 17-cn2099nr (2023),Silver","HP 17 inch Laptop, HD+ Display, 12th Generation Intel Core i5-1235U, 8 GB RAM, 512 GB SSD, Intel Iris Xe Graphics, Windows 11 Home, 17-cn2099nr (2023),Silver",4.5 out of 5 stars,4.4 GHz core_i5,8 GB DDR4,7200 RPM,512 GB SSD,Intel Iris,6 GB
https://www.amazon.com/HP-Processor-Micro-Edge-Long-Lasting-15-ef2024nr/dp/B09J1PS4TG/ref=sr_1_68?dib=eyJ2IjoiMSJ9.YWw__CYYDagNHZ5o9sF0zpPtNMkVSN_cbHUUmHhN_AnNPyvowUTuc6W86hZzddcPNvm_4NmDF2EDnbS6sJ1DQaLuYsqg7POCwF4Dhtf0_4uf352dQzCyMGVpRKnN3pnd7zpqZ_x_UuGJbjar5ZfRawu_cFtB99RllQbFE6kVj2atq_RSdAynI0cofgufP7UZoQYFZq9s5j3I-eRD8FP4FTO4kbOYgktUuQKaKq5mMB8.gLSN1gK77MEAHCQGwSTZr8AL9sc2kxAegna98AJAdDg&dib_tag=se&keywords=gaming+laptops&qid=1723289896&sr=8-68,"HP 15 Laptop, AMD Ryzen 3-5300U Processor, 8 GB RAM, 256 GB SSD Storage, 15.6-inch HD Micro-Edge Display, Windows 11 Home, Long-Lasting Battery, Fast Charge, 720p Webcam (15-ef2024nr), Natural silver","HP 15 Laptop, AMD Ryzen 3-5300U Processor, 8 GB RAM, 256 GB SSD Storage, 15.6-inch HD Micro-Edge Display, Windows 11 Home, Long-Lasting Battery, Fast Charge, 720p Webcam (15-ef2024nr), Natural silver",4.3 out of 5 stars,3.8 GHz ryzen_3,8 GB 8GB DDR4,5400 RPM,256 GB SSD,AMD Radeon Graphics,8 GB
https://www.amazon.com/Dell-Precision-5540-Workstation-Laptop/dp/B09ZL33B1Q/ref=sr_1_73?dib=eyJ2IjoiMSJ9.YWw__CYYDagNHZ5o9sF0zpPtNMkVSN_cbHUUmHhN_AnNPyvowUTuc6W86hZzddcPNvm_4NmDF2EDnbS6sJ1DQaLuYsqg7POCwF4Dhtf0_4uf352dQzCyMGVpRKnN3pnd7zpqZ_x_UuGJbjar5ZfRawu_cFtB99RllQbFE6kVj2atq_RSdAynI0cofgufP7UZoQYFZq9s5j3I-eRD8FP4FTO4kbOYgktUuQKaKq5mMB8.gLSN1gK77MEAHCQGwSTZr8AL9sc2kxAegna98AJAdDg&dib_tag=se&keywords=gaming+laptops&qid=1723289896&sr=8-73,"Dell Precision 5000 5540 Workstation Laptop (2019) | 15.6'' FHD | Core i7 - 1TB SSD - 32GB RAM - Quadro T2000 | 6 Cores @ 4.6 GHz Win 10 Pro (Reed), Platinum Silver","Dell Precision 5000 5540 Workstation Laptop (2019) | 15.6'' FHD | Core i7 - 1TB SSD - 32GB RAM - Quadro T2000 | 6 Cores @ 4.6 GHz Win 10 Pro (Reed), Platinum Silver",3.9 out of 5 stars,2.6 GHz core_i7,32 GB DDR4, ,1000 GB SSD,Nvidia Quadro T2000,4.00
https://www.amazon.com/LG-Lightweight-Laptop-Platform-Windows/dp/B0BX776TJF/ref=sr_1_72?dib=eyJ2IjoiMSJ9.YWw__CYYDagNHZ5o9sF0zpPtNMkVSN_cbHUUmHhN_AnNPyvowUTuc6W86hZzddcPNvm_4NmDF2EDnbS6sJ1DQaLuYsqg7POCwF4Dhtf0_4uf352dQzCyMGVpRKnN3pnd7zpqZ_x_UuGJbjar5ZfRawu_cFtB99RllQbFE6kVj2atq_RSdAynI0cofgufP7UZoQYFZq9s5j3I-eRD8FP4FTO4kbOYgktUuQKaKq5mMB8.gLSN1gK77MEAHCQGwSTZr8AL9sc2kxAegna98AJAdDg&dib_tag=se&keywords=gaming+laptops&qid=1723289896&sr=8-72,"LG gram 14” 2in1 Lightweight Laptop, Intel 13th Gen Core i5 Evo Platform, Windows 11 Home, 16GB RAM, 512GB SSD, Black","LG gram 14” 2in1 Lightweight Laptop, Intel 13th Gen Core i5 Evo Platform, Windows 11 Home, 16GB RAM, 512GB SSD, Black",4.1 out of 5 stars,1.9 GHz core_i5,16 LPDDR5, ,512 GB SSD,Intel Iris, 
https://www.amazon.com/Lenovo-ThinkPad-X13-Thunderbolt-Fingerprint/dp/B09NBTPJNW/ref=sr_1_74?dib=eyJ2IjoiMSJ9.YWw__CYYDagNHZ5o9sF0zpPtNMkVSN_cbHUUmHhN_AnNPyvowUTuc6W86hZzddcPNvm_4NmDF2EDnbS6sJ1DQaLuYsqg7POCwF4Dhtf0_4uf352dQzCyMGVpRKnN3pnd7zpqZ_x_UuGJbjar5ZfRawu_cFtB99RllQbFE6kVj2atq_RSdAynI0cofgufP7UZoQYFZq9s5j3I-eRD8FP4FTO4kbOYgktUuQKaKq5mMB8.gLSN1gK77MEAHCQGwSTZr8AL9sc2kxAegna98AJAdDg&dib_tag=se&keywords=gaming+laptops&qid=1723289896&sr=8-74,"Lenovo ThinkPad X13 Business Laptop (13.3"" FHD+, Intel 4-Core i7-1165G7, 16GB RAM, 512GB SSD) for Traveling, School, Lightweight, Backlit, Fingerprint, 14.5-Hr Long Battery Life, IST HDMI, Win 11 Pro","Lenovo ThinkPad X13 Business Laptop (13.3"" FHD+, Intel 4-Core i7-1165G7, 16GB RAM, 512GB SSD) for Traveling, School, Lightweight, Backlit, Fingerprint, 14.5-Hr Long Battery Life, IST HDMI, Win 11 Pro",5.0 out of 5 stars,2.8 GHz core_i7,16 GB LPDDR4,4266 MHz,512 GB SSD,Intel Iris Xe Graphics, 
https://www.amazon.com/ASUS-Vivobook-Display-i9-13900H-K3605VU-ES94/dp/B0BWH7HT2X/ref=sr_1_78?dib=eyJ2IjoiMSJ9.YWw__CYYDagNHZ5o9sF0zpPtNMkVSN_cbHUUmHhN_AnNPyvowUTuc6W86hZzddcPNvm_4NmDF2EDnbS6sJ1DQaLuYsqg7POCwF4Dhtf0_4uf352dQzCyMGVpRKnN3pnd7zpqZ_x_UuGJbjar5ZfRawu_cFtB99RllQbFE6kVj2atq_RSdAynI0cofgufP7UZoQYFZq9s5j3I-eRD8FP4FTO4kbOYgktUuQKaKq5mMB8.gLSN1gK77MEAHCQGwSTZr8AL9sc2kxAegna98AJAdDg&dib_tag=se&keywords=gaming+laptops&qid=1723289896&sr=8-78,"ASUS Vivobook 16X OLED Laptop, 16” 3.2K 120Hz Display, Intel Core i9-13900H CPU, NVIDIA Geforce RTX 4050 GPU, 16GB RAM, 1TB SSD, Windows 11 Home, Indie Black, K3605VU-ES94","ASUS Vivobook 16X OLED Laptop, 16” 3.2K 120Hz Display, Intel Core i9-13900H CPU, NVIDIA Geforce RTX 4050 GPU, 16GB RAM, 1TB SSD, Windows 11 Home, Indie Black, K3605VU-ES94",4.2 out of 5 stars,5.4 GHz core_i9,16 DDR4, ,1 TB SSD,AMD Radeon R5, 
https://www.amazon.com/EliteBook-845-G8-i5-1145G7-Fingerprint/dp/B0CNSLZHL4/ref=sr_1_76?dib=eyJ2IjoiMSJ9.YWw__CYYDagNHZ5o9sF0zpPtNMkVSN_cbHUUmHhN_AnNPyvowUTuc6W86hZzddcPNvm_4NmDF2EDnbS6sJ1DQaLuYsqg7POCwF4Dhtf0_4uf352dQzCyMGVpRKnN3pnd7zpqZ_x_UuGJbjar5ZfRawu_cFtB99RllQbFE6kVj2atq_RSdAynI0cofgufP7UZoQYFZq9s5j3I-eRD8FP4FTO4kbOYgktUuQKaKq5mMB8.gLSN1gK77MEAHCQGwSTZr8AL9sc2kxAegna98AJAdDg&dib_tag=se&keywords=gaming+laptops&qid=1723289896&sr=8-76,"HP EliteBook 845 Business Laptop (14"" FHD, AMD Ryzen 5 PRO 5650U, 32GB RAM, 1TB SSD, > Intel i5-1145G7) 3-Yr Warranty, Long Battery Life, Backlit, Fingerprint, Wi-Fi 6E, Webcam, Win 11 Pro, Silver","HP EliteBook 845 Business Laptop (14"" FHD, AMD Ryzen 5 PRO 5650U, 32GB RAM, 1TB SSD, > Intel i5-1145G7) 3-Yr Warranty, Long Battery Life, Backlit, Fingerprint, Wi-Fi 6E, Webcam, Win 11 Pro, Silver",4.1 out of 5 stars, , , , , , 
https://www.amazon.com/HP-15-Laptop-Processor-Super-Fast/dp/B0BQ9W4DV3/ref=sr_1_77?dib=eyJ2IjoiMSJ9.YWw__CYYDagNHZ5o9sF0zpPtNMkVSN_cbHUUmHhN_AnNPyvowUTuc6W86hZzddcPNvm_4NmDF2EDnbS6sJ1DQaLuYsqg7POCwF4Dhtf0_4uf352dQzCyMGVpRKnN3pnd7zpqZ_x_UuGJbjar5ZfRawu_cFtB99RllQbFE6kVj2atq_RSdAynI0cofgufP7UZoQYFZq9s5j3I-eRD8FP4FTO4kbOYgktUuQKaKq5mMB8.gLSN1gK77MEAHCQGwSTZr8AL9sc2kxAegna98AJAdDg&dib_tag=se&keywords=gaming+laptops&qid=1723289896&sr=8-77,"HP 2023 15'' HD IPS Laptop, Windows 11, Intel Pentium 4-Core Processor Up to 2.70GHz, 8GB RAM, 128GB SSD, HDMI, Super-Fast 6th Gen WiFi, Dale Red (Renewed)","HP 2023 15'' HD IPS Laptop, Windows 11, Intel Pentium 4-Core Processor Up to 2.70GHz, 8GB RAM, 128GB SSD, HDMI, Super-Fast 6th Gen WiFi, Dale Red (Renewed)",4.2 out of 5 stars,2.7 GHz pentium,8 GB DDR4, ,128 GB SSD,Intel,8 GB
https://www.amazon.com/Dell-Alienware-GeForce-Backlit-Thunderbolt/dp/B0D87D1WL6/ref=sr_1_80?dib=eyJ2IjoiMSJ9.YWw__CYYDagNHZ5o9sF0zpPtNMkVSN_cbHUUmHhN_AnNPyvowUTuc6W86hZzddcPNvm_4NmDF2EDnbS6sJ1DQaLuYsqg7POCwF4Dhtf0_4uf352dQzCyMGVpRKnN3pnd7zpqZ_x_UuGJbjar5ZfRawu_cFtB99RllQbFE6kVj2atq_RSdAynI0cofgufP7UZoQYFZq9s5j3I-eRD8FP4FTO4kbOYgktUuQKaKq5mMB8.gLSN1gK77MEAHCQGwSTZr8AL9sc2kxAegna98AJAdDg&dib_tag=se&keywords=gaming+laptops&qid=1723289896&sr=8-80,Dell Alienware m16 Gaming Laptop 2024 16” WQXGA 2560 x 1600 IPS 240hz Intel Core Ultra 7 155H NVIDIA GeForce RTX 4070 16GB DDR5 1TB SSD Per-Key RGB Backlit KB Thunderbolt 4 Wi-Fi 6E Windows 10 Pro,Dell Alienware m16 Gaming Laptop 2024 16” WQXGA 2560 x 1600 IPS 240hz Intel Core Ultra 7 155H NVIDIA GeForce RTX 4070 16GB DDR5 1TB SSD Per-Key RGB Backlit KB Thunderbolt 4 Wi-Fi 6E Windows 10 Pro,N/A,2.3 GHz apple_ci7,16 GB DDR5,4800 MHz,1 TB SSD,NVIDIA GeForce RTX 4070,8 GB
https://www.amazon.com/MSI-Prestige-Evo-Laptop-B1MG-020US/dp/B0CP9YWSYB/ref=sr_1_79?dib=eyJ2IjoiMSJ9.YWw__CYYDagNHZ5o9sF0zpPtNMkVSN_cbHUUmHhN_AnNPyvowUTuc6W86hZzddcPNvm_4NmDF2EDnbS6sJ1DQaLuYsqg7POCwF4Dhtf0_4uf352dQzCyMGVpRKnN3pnd7zpqZ_x_UuGJbjar5ZfRawu_cFtB99RllQbFE6kVj2atq_RSdAynI0cofgufP7UZoQYFZq9s5j3I-eRD8FP4FTO4kbOYgktUuQKaKq5mMB8.gLSN1gK77MEAHCQGwSTZr8AL9sc2kxAegna98AJAdDg&dib_tag=se&keywords=gaming+laptops&qid=1723289896&sr=8-79,"MSI Prestige 16 AI Evo Laptop: Intel Ultra 7-155H, 16"" UHD+ OLED Display, 32GB DDR5, 2TB NVMe SSD, HDMI, SD Card Reader, Win 11 Pro: Stellar Gray B1MG-020US","MSI Prestige 16 AI Evo Laptop: Intel Ultra 7-155H, 16"" UHD+ OLED Display, 32GB DDR5, 2TB NVMe SSD, HDMI, SD Card Reader, Win 11 Pro: Stellar Gray B1MG-020US",4.3 out of 5 stars,1.4 GHz Intel_Mobile_CPU,32 GB LPDDR5,2400 MHz,2 TB SSD, , 
https://www.amazon.com/Rugged-Laptop-I5-8250U-Thread-Tenacious/dp/B0917HRT3D/ref=sr_1_83?dib=eyJ2IjoiMSJ9.BwtG6jHkEHB1EeW7dRMNUjaN6jMPOZy73mtlGjxoXC41veBFLq_C3p8YomvXD59O7OJa7nMzzYWVsezU-MDuhOz2oPj6FglDTvwYO3qqk_gP9NYFP_bf1Rr6W2moT-sz00Ilh8qkon9dfwaKQx8AwT5G6vzWsiewXLKVvhZauRdtj5gQeHCJOaBvjYh4vnWkC5E44wn6MTZfZpzFlSaU_fL5Kqwbxnynw6Vh0Rv4y_4.0xJO41ss5OYA1_Fd3LUIjJ3cRMcd2ZJURoCqHf0HZj8&dib_tag=se&keywords=gaming+laptops&qid=1723289902&sr=8-83,"Rugged Laptop with I5-8250U Quad Core, 8 Thread CPU, 16GB RAM512GB SSD, inch 1080p Screen, Tenacious Model in, 13.3, Rose Gold, 14626167","Rugged Laptop with I5-8250U Quad Core, 8 Thread CPU, 16GB RAM512GB SSD, inch 1080p Screen, Tenacious Model in, 13.3, Rose Gold, 14626167",2.9 out of 5 stars,4 GHz core_i5_8250u,16 GB DDR4, ,512 GB M.2 SSD Drive,Intel HD 620 with 4K Output,512 MB
https://www.amazon.com/HP-15-6-inch-Laptop-Processor/dp/B0BVCLM7ND/ref=sr_1_81?dib=eyJ2IjoiMSJ9.YWw__CYYDagNHZ5o9sF0zpPtNMkVSN_cbHUUmHhN_AnNPyvowUTuc6W86hZzddcPNvm_4NmDF2EDnbS6sJ1DQaLuYsqg7POCwF4Dhtf0_4uf352dQzCyMGVpRKnN3pnd7zpqZ_x_UuGJbjar5ZfRawu_cFtB99RllQbFE6kVj2atq_RSdAynI0cofgufP7UZoQYFZq9s5j3I-eRD8FP4FTO4kbOYgktUuQKaKq5mMB8.gLSN1gK77MEAHCQGwSTZr8AL9sc2kxAegna98AJAdDg&dib_tag=se&keywords=gaming+laptops&qid=1723289896&sr=8-81,"HP 15.6 inch Laptop PC, Processor: 13th Generation Intel® Core™ i7, Graphics: Intel® Iris® Xe Graphicsc, 16 GB DDR4-3200 MHz RAM, 512GB SSD, Windows 11 Home (Silver, 15-fd0099nr)","HP 15.6 inch Laptop PC, Processor: 13th Generation Intel® Core™ i7, Graphics: Intel® Iris® Xe Graphicsc, 16 GB DDR4-3200 MHz RAM, 512GB SSD, Windows 11 Home (Silver, 15-fd0099nr)",4.4 out of 5 stars,5 GHz core_i7,16 DDR4,7200 RPM,512 GB SSD,Intel,8 GB
https://www.amazon.com/Acer-Chromebook-Convertible-Bluetooth-CP311-2H-C679/dp/B086MBQKH2/ref=sr_1_82?dib=eyJ2IjoiMSJ9.YWw__CYYDagNHZ5o9sF0zpPtNMkVSN_cbHUUmHhN_AnNPyvowUTuc6W86hZzddcPNvm_4NmDF2EDnbS6sJ1DQaLuYsqg7POCwF4Dhtf0_4uf352dQzCyMGVpRKnN3pnd7zpqZ_x_UuGJbjar5ZfRawu_cFtB99RllQbFE6kVj2atq_RSdAynI0cofgufP7UZoQYFZq9s5j3I-eRD8FP4FTO4kbOYgktUuQKaKq5mMB8.gLSN1gK77MEAHCQGwSTZr8AL9sc2kxAegna98AJAdDg&dib_tag=se&keywords=gaming+laptops&qid=1723289896&sr=8-82,"Acer Chromebook Spin 311 Convertible Laptop, Intel Celeron N4020, 11.6"" HD Touch, 4GB LPDDR4, 32GB eMMC, Gigabit Wi-Fi 5, Bluetooth 5.0, Google Chrome, CP311-2H-C679","Acer Chromebook Spin 311 Convertible Laptop, Intel Celeron N4020, 11.6"" HD Touch, 4GB LPDDR4, 32GB eMMC, Gigabit Wi-Fi 5, Bluetooth 5.0, Google Chrome, CP311-2H-C679",4.5 out of 5 stars,2.8 GHz celeron,4 GB LPDDR4,2.8 GHz,32 GB Embedded MultiMediaCard,Intel UHD Graphics 600,4 GB
https://www.amazon.com/GL703GE-i7-8750H-Processor-Windows-GL703GE-AS74/dp/B07RTNG5FJ/ref=sr_1_85?dib=eyJ2IjoiMSJ9.BwtG6jHkEHB1EeW7dRMNUjaN6jMPOZy73mtlGjxoXC41veBFLq_C3p8YomvXD59O7OJa7nMzzYWVsezU-MDuhOz2oPj6FglDTvwYO3qqk_gP9NYFP_bf1Rr6W2moT-sz00Ilh8qkon9dfwaKQx8AwT5G6vzWsiewXLKVvhZauRdtj5gQeHCJOaBvjYh4vnWkC5E44wn6MTZfZpzFlSaU_fL5Kqwbxnynw6Vh0Rv4y_4.0xJO41ss5OYA1_Fd3LUIjJ3cRMcd2ZJURoCqHf0HZj8&dib_tag=se&keywords=gaming+laptops&qid=1723289902&sr=8-85,"ASUS ROG Strix SCAR Edition GL703GE Gaming Laptop, 17.3” 120Hz Full HD 3ms, 8th Gen Intel Core i7-8750H Processor, GTX 1050 Ti 4GB, 16GB DDR4, 256GB SSD + 1TB HDD, Windows 10 Home, GL703GE-AS74","ASUS ROG Strix SCAR Edition GL703GE Gaming Laptop, 17.3” 120Hz Full HD 3ms, 8th Gen Intel Core i7-8750H Processor, GTX 1050 Ti 4GB, 16GB DDR4, 256GB SSD + 1TB HDD, Windows 10 Home, GL703GE-AS74",4.2 out of 5 stars,3.9 GHz core_i7,16 GB DDR4,2666 MHz,1000 GB SSD,NVIDIA GeForce GTX 1050 Ti,4 GB
https://www.amazon.com/ASUS-Vivobook-Pro-16X-Laptop/dp/B0BZQP8591/ref=sr_1_84?dib=eyJ2IjoiMSJ9.BwtG6jHkEHB1EeW7dRMNUjaN6jMPOZy73mtlGjxoXC41veBFLq_C3p8YomvXD59O7OJa7nMzzYWVsezU-MDuhOz2oPj6FglDTvwYO3qqk_gP9NYFP_bf1Rr6W2moT-sz00Ilh8qkon9dfwaKQx8AwT5G6vzWsiewXLKVvhZauRdtj5gQeHCJOaBvjYh4vnWkC5E44wn6MTZfZpzFlSaU_fL5Kqwbxnynw6Vh0Rv4y_4.0xJO41ss5OYA1_Fd3LUIjJ3cRMcd2ZJURoCqHf0HZj8&dib_tag=se&keywords=gaming+laptops&qid=1723289902&sr=8-84,"ASUS Vivobook Pro 16X Laptop, 16” 16:10 Display, Intel Core i9-13980HX CPU, NVIDIA® GeForce® RTX™ 4070 GPU, 32GB RAM, 1TB SSD, Windows 11 Home, Earl Grey, K6604JI-AS99","ASUS Vivobook Pro 16X Laptop, 16” 16:10 Display, Intel Core i9-13980HX CPU, NVIDIA® GeForce® RTX™ 4070 GPU, 32GB RAM, 1TB SSD, Windows 11 Home, Earl Grey, K6604JI-AS99",4.1 out of 5 stars,5.6 GHz core_i9,32 DDR5,2400 MHz,1 TB SSD,NVIDIA GeForce RTXTM 4070,32 GB
https://www.amazon.com/HP-Generation-i3-1215U-Graphics-14-dq5009nr/dp/B0CS3XPZNH/ref=sr_1_87?dib=eyJ2IjoiMSJ9.BwtG6jHkEHB1EeW7dRMNUjaN6jMPOZy73mtlGjxoXC41veBFLq_C3p8YomvXD59O7OJa7nMzzYWVsezU-MDuhOz2oPj6FglDTvwYO3qqk_gP9NYFP_bf1Rr6W2moT-sz00Ilh8qkon9dfwaKQx8AwT5G6vzWsiewXLKVvhZauRdtj5gQeHCJOaBvjYh4vnWkC5E44wn6MTZfZpzFlSaU_fL5Kqwbxnynw6Vh0Rv4y_4.0xJO41ss5OYA1_Fd3LUIjJ3cRMcd2ZJURoCqHf0HZj8&dib_tag=se&keywords=gaming+laptops&qid=1723289902&sr=8-87,"HP 14 inch Laptop, HD Display, 12th Generation Intel Core i3-1215U, 8 GB RAM, 256 GB SSD, Intel UHD Graphics, Windows 11 Home in S Mode, 14-dq5009nr (2024)","HP 14 inch Laptop, HD Display, 12th Generation Intel Core i3-1215U, 8 GB RAM, 256 GB SSD, Intel UHD Graphics, Windows 11 Home in S Mode, 14-dq5009nr (2024)",4.2 out of 5 stars,4.4 GHz core_i3,DDR4, ,SSD,Intel UHD Graphics, 
https://www.amazon.com/acer-Aspire-A115-32-C96U-Graphics-Ethernet/dp/B0CC5PRLR6/ref=sr_1_88?dib=eyJ2IjoiMSJ9.BwtG6jHkEHB1EeW7dRMNUjaN6jMPOZy73mtlGjxoXC41veBFLq_C3p8YomvXD59O7OJa7nMzzYWVsezU-MDuhOz2oPj6FglDTvwYO3qqk_gP9NYFP_bf1Rr6W2moT-sz00Ilh8qkon9dfwaKQx8AwT5G6vzWsiewXLKVvhZauRdtj5gQeHCJOaBvjYh4vnWkC5E44wn6MTZfZpzFlSaU_fL5Kqwbxnynw6Vh0Rv4y_4.0xJO41ss5OYA1_Fd3LUIjJ3cRMcd2ZJURoCqHf0HZj8&dib_tag=se&keywords=gaming+laptops&qid=1723289902&sr=8-88,"acer Aspire 1 A115-32-C96U Home & Student Slim Laptop (15.6"" FHD, Intel Celeron N4500, 16GB RAM, 256GB SSD, UHD Graphics) 1-Year Office 365, Ethernet, Wi-Fi, Webcam, IST HDMI, Win 11 Home, Silver","acer Aspire 1 A115-32-C96U Home & Student Slim Laptop (15.6"" FHD, Intel Celeron N4500, 16GB RAM, 256GB SSD, UHD Graphics) 1-Year Office 365, Ethernet, Wi-Fi, Webcam, IST HDMI, Win 11 Home, Silver",4.5 out of 5 stars,1.1 GHz Celeron_P4500,16 GB DDR4, ,256 GB SSD,Intel UHD Graphics,16 GB
